Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Average Cadence,Max Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
101344053,"Dec 22, 2013, 6:09:04 AM","12/22/2013 Wynnum, QLD, Australia",Run,"",5282,5.59,,false,,activities/110807743.fit.gz,82.0,,5282.0,2006.0,5591.89990234375,6.300000190734863,,0.0,,22.100000381469727,25.600000381469727,0.0,0.0,,,,,,,,,563.7463989257812,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
101526814,"Dec 23, 2013, 1:52:58 AM","12/23/2013 South Brisbane, QLD, Australia",Run,"",1569,5.07,,false,,activities/111006094.fit.gz,80.0,,1569.0,1524.0,5069.2998046875,6.800000190734863,,17.6200008392334,,1.899999976158142,21.299999237060547,0.0,0.18740299344062805,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,226417.0,,,,,,
101661670,"Dec 24, 2013, 7:17:05 AM","12/24/2013 Brisbane, QLD, Australia",Run,Christmas Eve Dash,553,2.01,,false,,activities/111154280.fit.gz,80.0,,553.0,531.0,2018.199951171875,5.0,,0.0,,6.800000190734863,12.399999618530273,0.0,0.10405299812555313,,,,,,,,,199.6949005126953,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,243438.0,,,,,,
102050372,"Dec 26, 2013, 8:12:10 PM",12/27/2013 Morning run/walk with the dogs,Run,"",733,1.86,,false,,activities/111580203.fit.gz,80.0,,733.0,661.0,1861.300048828125,3.700000047683716,,0.0,,6.699999809265137,12.800000190734863,0.0,0.00537258991971612,,,,,,,,,183.4566650390625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,226417.0,,,,,,
102104952,"Dec 27, 2013, 2:02:57 AM","12/27/2013 South Brisbane, QLD, Australia",Run,"",2134,6.57,,false,,activities/111639520.fit.gz,80.0,,2134.0,2082.0,6571.10009765625,4.900000095367432,,91.23999786376953,,0.20000000298023224,40.20000076293945,0.0,0.17500899732112885,,,,,,,,,673.35595703125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,226417.0,,,,,,
102733574,"Dec 30, 2013, 2:10:36 AM","12/30/2013 South Brisbane, QLD, Australia",Run,"",2499,7.51,,false,,activities/112325046.fit.gz,80.0,,2499.0,2441.0,7510.5,7.0,,90.9000015258789,,0.4000000059604645,40.5,0.0,0.002662939950823784,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,226417.0,,,,,,
103370985,"Jan 2, 2014, 2:10:31 AM","01/02/2014 South Brisbane, QLD, Australia",Run,"",2648,6.78,,false,,activities/113017575.fit.gz,80.0,,2648.0,2627.0,6780.2998046875,4.699999809265137,,102.59100341796875,,0.6000000238418579,40.5,0.0,-0.0029497200157493353,,,,,,,,,692.7789306640625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,226417.0,,,,,,
103423136,"Jan 2, 2014, 8:29:27 AM","01/02/2014 Wynnum, Circuit Training",Run,"",3519,5.62,,false,,activities/113074933.fit.gz,77.0,,3519.0,1582.0,5624.39990234375,4.599999904632568,,0.0,,0.6000000238418579,9.800000190734863,0.0,-0.05156109854578972,,,,,,,,,534.4520874023438,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,226417.0,,,,,,
104357844,"Jan 6, 2014, 2:01:29 AM","01/06/2014 South Brisbane, QLD, Australia",Run,"",1689,5.14,,false,,activities/114082091.fit.gz,80.0,,1689.0,1648.0,5146.60009765625,5.199999809265137,,15.420000076293945,,2.299999952316284,21.299999237060547,0.0,0.20596100389957428,,,,,,,,,514.551513671875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,226417.0,,,,,,
104560342,"Jan 7, 2014, 2:21:16 AM","01/07/2014 Brisbane, QLD, Australia",Run,"",707,2.38,,false,,activities/114299485.fit.gz,80.0,,707.0,704.0,2385.0,4.099999904632568,,13.979999542236328,,1.5,24.799999237060547,0.0,0.25576499104499817,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,268587.0,,,,,,
104560343,"Jan 7, 2014, 2:10:33 AM","01/07/2014 Spring Hill, QLD, Australia",Run,Walk in new shoes,631,1.00,,false,,activities/114299488.fit.gz,80.0,,631.0,626.0,1002.9000244140625,3.0999999046325684,,15.188599586486816,,3.0999999046325684,28.100000381469727,0.0,-0.2991330027580261,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,268587.0,,,,,,
104560345,"Jan 7, 2014, 1:55:30 AM","01/07/2014 South Brisbane, QLD, Australia",Run,"",884,3.01,,false,,activities/114299489.fit.gz,80.0,,884.0,880.0,3017.89990234375,4.5,,23.34000015258789,,0.30000001192092896,26.200000762939453,0.0,-0.25514400005340576,,,,,,,,,298.7658386230469,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,268587.0,,,,,,
104992749,"Jan 8, 2014, 9:10:04 AM","01/08/2014 Wynnum, Circuit Training",Run,"",1382,2.52,,false,,activities/114770529.fit.gz,80.0,,1382.0,732.0,2521.39990234375,4.400000095367432,,0.0,,0.6000000238418579,9.5,0.0,-0.01586420089006424,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,226417.0,,,,,,
104992751,"Jan 7, 2014, 9:15:24 AM","01/07/2014 Wynnum, Circuit Training",Run,"",1808,1.20,,false,,activities/114770531.fit.gz,80.0,,1808.0,279.0,1205.300048828125,6.0,,0.0,,4.699999809265137,9.5,0.0,-0.04148339852690697,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,226417.0,,,,,,
105984813,"Jan 12, 2014, 6:01:41 AM","01/12/2014 Wynnum, Soccer Training",Run,"",5022,7.30,,false,,activities/115849740.fit.gz,77.0,,5022.0,3057.0,7300.7998046875,6.099999904632568,,0.0,,22.0,25.899999618530273,0.0,-0.008218280039727688,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
106006258,"Jan 13, 2014, 1:58:12 AM","01/13/2014 South Brisbane, QLD, Australia",Run,"",2023,6.42,,false,,activities/115873105.fit.gz,80.0,,2023.0,2023.0,6419.2998046875,5.400000095367432,,53.70000076293945,,0.4000000059604645,27.799999237060547,0.0,-0.0015577999874949455,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
106216843,"Jan 14, 2014, 1:51:37 AM","01/14/2014 South Brisbane, QLD, Australia",Run,"",2371,6.54,,false,,activities/116103822.fit.gz,80.0,,2371.0,2340.0,6545.10009765625,4.900000095367432,,94.08000183105469,,2.0,40.400001525878906,0.0,0.18028800189495087,,,,,,,,,669.0703125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
106445428,"Jan 15, 2014, 1:55:35 AM","01/15/2014 South Brisbane, QLD, Australia",Run,"",3361,10.02,,false,,activities/116350850.fit.gz,77.0,,3361.0,3320.0,10023.2001953125,8.399999618530273,,99.54000091552734,,0.30000001192092896,40.0,0.0,0.07283099740743637,,,,,,,,,979.2532958984375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
106879944,"Jan 16, 2014, 7:30:23 AM","01/16/2014 South Brisbane, Pre training run",Run,"",671,1.72,,false,,activities/116820114.fit.gz,80.0,,671.0,585.0,1720.9000244140625,4.5,,34.66999816894531,,7.5,28.299999237060547,0.0,0.360276997089386,,,,,,,,,175.55380249023438,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
106879946,"Jan 17, 2014, 1:59:05 AM","01/17/2014 South Brisbane, QLD, Australia",Run,"",2105,6.38,,false,,activities/116820111.fit.gz,80.0,,2105.0,2043.0,6387.10009765625,5.199999809265137,,54.29999923706055,,0.30000001192092896,27.600000381469727,0.0,-0.015656599774956703,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
106931475,"Jan 17, 2014, 8:59:51 AM","01/17/2014 Tingalpa, QLD, Australia",Run,Pre season soccer game 1,5884,9.41,,false,,activities/116876922.fit.gz,77.0,,5884.0,5855.0,9418.2998046875,4.699999809265137,,0.0,,2.799999952316284,4.099999904632568,0.0,0.0021235300227999687,,,,,,,,,891.5040283203125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
107941519,"Jan 21, 2014, 9:52:09 AM","01/21/2014 Brisbane, QLD, Australia",Run,"",1935,6.11,,false,,activities/117974914.fit.gz,80.0,,1935.0,1935.0,6115.89990234375,4.5,,0.0,,6.599999904632568,13.100000381469727,0.0,0.011445599608123302,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
108139781,"Jan 22, 2014, 1:59:31 AM","01/22/2014 South Brisbane, QLD, Australia",Run,"",1673,5.07,,false,,activities/118190414.fit.gz,80.0,,1673.0,1667.0,5073.2998046875,5.900000095367432,,43.119998931884766,,0.800000011920929,27.600000381469727,0.0,-0.045335400849580765,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
108332102,"Jan 23, 2014, 2:05:41 AM","01/23/2014 South Brisbane, QLD, Australia",Run,"",2223,6.78,,false,,activities/118396976.fit.gz,80.0,,2223.0,2223.0,6784.60009765625,7.5,,98.77999877929688,,1.100000023841858,36.70000076293945,0.0,0.0014739299658685923,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
108533337,"Jan 24, 2014, 1:55:10 AM","01/24/2014 South Brisbane, QLD, Australia",Run,"",2638,8.12,,false,,activities/118614026.fit.gz,80.0,,2638.0,2638.0,8122.2001953125,5.599999904632568,,42.63999938964844,,1.600000023841858,23.399999618530273,0.0,-0.008618350140750408,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
110820106,"Feb 3, 2014, 1:54:00 AM","02/03/2014 South Brisbane, QLD, Australia",Run,"",1950,6.13,,false,,activities/121066449.fit.gz,80.0,,1950.0,1950.0,6134.89990234375,5.199999809265137,,47.099998474121094,,0.800000011920929,25.799999237060547,0.0,0.0521605983376503,,,,,,,,,616.984130859375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
111654431,"Feb 7, 2014, 1:55:43 AM","02/07/2014 South Brisbane, QLD, Australia",Run,"",3907,10.20,,false,,activities/121950985.fit.gz,77.0,,3907.0,3134.0,10207.7001953125,6.400000095367432,,66.54000091552734,,2.0999999046325684,40.79999923706055,0.0,-0.019593099132180214,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
112333336,"Feb 10, 2014, 1:54:00 AM","02/10/2014 South Brisbane, QLD, Australia",Run,"",1950,6.12,,false,,activities/122682748.gpx.gz,80.0,,1950.0,1950.0,6123.7001953125,5.199999809265137,,47.099998474121094,,0.800000011920929,25.799999237060547,23.600000381469727,0.05225599929690361,,,,,,,,,615.9421997070312,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
112530883,"Feb 11, 2014, 1:58:41 AM","02/11/2014 South Brisbane, QLD, Australia",Run,"",1586,5.16,,false,,activities/122915590.fit.gz,80.0,,1586.0,1586.0,5166.60009765625,5.099999904632568,,18.059999465942383,,2.200000047683716,21.5,0.0,0.2090349942445755,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
112751228,"Feb 12, 2014, 2:01:11 AM","02/12/2014 South Brisbane, QLD, Australia",Run,"",2241,6.66,,false,,activities/123172087.fit.gz,80.0,,2241.0,2178.0,6662.2998046875,5.0,,84.4000015258789,,0.800000011920929,40.79999923706055,0.0,-0.11107300221920013,,,,,,,,,673.2183227539062,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
112951739,"Feb 13, 2014, 2:08:42 AM","02/13/2014 South Brisbane, QLD, Australia",Run,"",1465,5.01,,false,,activities/123407291.fit.gz,80.0,,1465.0,1465.0,5013.2998046875,4.199999809265137,,39.47999954223633,,0.8999999761581421,29.299999237060547,0.0,-0.10571900010108948,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
113855484,"Feb 15, 2014, 8:43:04 AM","02/15/2014 Soccer Training, Tingalpa, QLD, Australia",Run,"",6106,6.84,,false,,activities/124492872.fit.gz,77.0,,6106.0,2828.0,6839.2001953125,6.0,,0.0,,2.700000047683716,4.199999809265137,0.0,0.005848640110343695,,,,,,,,,647.3671875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
114120246,"Feb 18, 2014, 2:01:30 AM","02/18/2014 South Brisbane, QLD, Australia",Run,"",2284,6.01,,false,,activities/124812110.fit.gz,80.0,,2284.0,2248.0,6016.60009765625,6.699999809265137,,67.70500183105469,,3.0,25.799999237060547,0.0,-0.013296499848365784,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
114370627,"Feb 19, 2014, 2:07:16 AM","02/19/2014 South Brisbane, QLD, Australia",Run,HOT HOT HOT RUN,2322,7.02,,false,,activities/125086198.fit.gz,80.0,,2322.0,2310.0,7021.60009765625,6.900000095367432,,91.95999908447266,,2.0,36.70000076293945,0.0,-0.021362699568271637,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
114833872,"Feb 21, 2014, 2:01:32 AM","02/21/2014 South Brisbane, QLD, Australia",Run,I HATE THIS HEAT!!!,1978,5.55,,false,,activities/125597893.fit.gz,80.0,,1978.0,1795.0,5553.2998046875,5.0,,63.02000045776367,,1.399999976158142,29.200000762939453,0.0,0.10984499752521515,,,,,,,,,565.1436767578125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
115677429,"Feb 24, 2014, 2:08:05 AM","02/24/2014 South Brisbane, QLD, Australia",Run,"",2419,7.09,,false,,activities/126552147.fit.gz,80.0,,2419.0,2371.0,7089.0,3.9000000953674316,,81.12000274658203,,1.0,32.599998474121094,0.0,0.016927599906921387,,,,,,,,,717.5,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
116169969,"Feb 26, 2014, 1:58:58 AM","02/26/2014 South Brisbane, QLD, Australia",Run,"",2443,7.43,,false,,activities/127094781.fit.gz,80.0,,2443.0,2390.0,7435.0,5.699999809265137,,39.18000030517578,,2.0999999046325684,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
116377313,"Feb 26, 2014, 9:12:02 AM","02/26/2014 Soccer Training QLD, Australia",Run,"",6045,6.93,,false,,activities/127323253.fit.gz,77.0,,6045.0,2810.0,6932.7001953125,5.0,,0.0,,2.4000000953674316,4.5,0.0,-0.01730930060148239,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
116466736,"Jun 14, 2012, 2:00:00 PM",Oxfam Trailwalker - Brisbane,Hike,"",89400,100.00,,false,,,80.0,,89400.0,89400.0,100000.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
116466890,"Jun 13, 2013, 2:00:00 PM",Oxfam Trailwalker - Brisbane,Run,"",32400,45.00,,,,,79.0,,32400.0,32400.0,45000.0,,,,,,,0.0,0.0,,,,,,,,,4367.95751953125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,26110.0,,,,,,
116626530,"Feb 28, 2014, 1:54:41 AM","02/28/2014 South Brisbane, QLD, Australia",Run,"",1759,5.40,,false,,activities/127594488.fit.gz,80.0,,1759.0,1759.0,5402.7998046875,6.0,,18.559999465942383,,2.0999999046325684,21.799999237060547,0.0,-0.02035979926586151,,,,,,,,,535.0164184570312,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
117393052,"Mar 3, 2014, 1:57:40 AM","03/03/2014 South Brisbane, QLD, Australia",Run,"",3471,10.69,,false,,activities/128443396.fit.gz,77.0,,3471.0,3431.0,10697.5,5.599999904632568,,85.18000030517578,,0.8999999761581421,40.20000076293945,0.0,-0.014956800267100334,,,,,,,,,1033.6815185546875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
117571018,"Mar 3, 2014, 8:59:29 AM","03/03/2014 Soccer Training, Australia",Run,"",6190,7.02,,false,,activities/128640540.fit.gz,77.0,,6190.0,2596.0,7027.39990234375,10.100000381469727,,0.0,,1.2999999523162842,5.599999904632568,0.0,0.04553600028157234,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
117854419,"Mar 5, 2014, 1:55:41 AM","03/05/2014 South Brisbane, QLD, Australia",Run,"",3398,10.56,,false,,activities/128951968.fit.gz,77.0,,3398.0,3383.0,10565.5,5.199999809265137,,109.81999969482422,,0.20000000298023224,40.599998474121094,0.0,-0.0047323801554739475,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
118077664,"Mar 5, 2014, 8:59:39 AM","03/05/2014 Soccer Training, QLD, Australia",Run,"",5574,6.67,,false,,activities/129197948.fit.gz,77.0,,5574.0,3151.0,6669.2998046875,6.400000095367432,,0.0,,2.799999952316284,4.199999809265137,0.0,0.005997629836201668,,,,,,,,,631.5297241210938,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
119298888,"Mar 10, 2014, 1:50:37 AM","03/10/2014 South Brisbane, QLD, Australia",Run,"",3358,10.65,,false,,activities/130549643.fit.gz,77.0,,3358.0,3322.0,10656.2001953125,5.900000095367432,,94.66000366210938,,1.600000023841858,40.5,0.0,-0.015014699660241604,,,,,,,,,1029.6700439453125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
119569468,"Mar 11, 2014, 2:01:10 AM","03/11/2014 South Brisbane, QLD, Australia",Run,"",1951,6.44,,false,,activities/130861605.fit.gz,80.0,,1951.0,1951.0,6440.89990234375,4.599999904632568,,52.97999954223633,,1.7999999523162842,28.200000762939453,0.0,-0.015525800175964832,,,,,,,,,649.3131713867188,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,243438.0,,,,,,
119881792,"Mar 12, 2014, 1:58:06 AM","12/03/2014 South Brisbane, QLD, Australia",Run,"",3373,10.04,,false,,activities/131203550.fit.gz,77.0,,3373.0,3306.0,10043.7001953125,6.800000190734863,,98.94000244140625,,2.0,39.0,0.0,-0.021904300898313522,,,,,,,,,972.8956298828125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
120127037,"Mar 12, 2014, 9:03:36 AM",12/03/2014 Soccer Training,Run,"",4395,4.45,,false,,activities/131473816.fit.gz,77.0,,4395.0,1462.0,4453.7001953125,5.599999904632568,,0.0,,2.700000047683716,4.300000190734863,0.0,-0.008981299586594105,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
120436379,"Mar 14, 2014, 2:03:07 AM","14/03/2014 South Brisbane, QLD, Australia",Run,"",3561,10.63,,false,,activities/131829055.fit.gz,77.0,,3561.0,3462.0,10634.7001953125,6.0,,85.72000122070312,,1.899999976158142,41.20000076293945,0.0,-0.008462860248982906,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
121404558,"Mar 17, 2014, 3:01:39 AM","17/03/2014 South Brisbane, QLD, Australia",Run,"",3515,10.67,,false,,activities/132908844.fit.gz,77.0,,3515.0,3462.0,10671.400390625,6.0,,91.75669860839844,,0.800000011920929,38.900001525878906,0.0,-0.01967879943549633,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
121623160,"Mar 17, 2014, 9:09:01 AM",17/03/2014 Soccer Training,Run,"",5187,8.42,,false,,activities/133150786.fit.gz,77.0,,5187.0,3534.0,8422.2998046875,6.699999809265137,,0.0,,2.4000000953674316,3.5999999046325684,0.0,0.002374649979174137,,,,,,,,,797.1984252929688,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
121663124,"Mar 18, 2014, 2:01:11 AM","18/03/2014 South Brisbane, QLD, Australia",Run,"",1818,5.42,,false,,activities/133194448.fit.gz,79.0,,1818.0,1754.0,5425.39990234375,7.0,,19.15999984741211,,1.100000023841858,21.899999618530273,0.0,-0.020275000482797623,,,,,,,,,531.3377685546875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
121905415,"Mar 18, 2014, 7:26:05 AM","18/03/2014 South Brisbane, QLD, Australia",Run,"",7196,11.99,,false,,activities/133460938.fit.gz,77.0,,7196.0,6860.0,11996.900390625,3.799999952316284,,102.41999816894531,,3.0999999046325684,34.70000076293945,0.0,-0.10252600163221359,,,,,,,,,1142.1878662109375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
121954582,"Mar 19, 2014, 1:58:37 AM","19/03/2014 South Brisbane, QLD, Australia",Run,The awful run,2567,7.05,,false,,activities/133514888.fit.gz,79.0,,2567.0,2461.0,7052.5,4.900000095367432,,88.77999877929688,,0.5,35.400001525878906,0.0,-0.10776299983263016,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
122197830,"Mar 19, 2014, 9:12:10 AM",19/03/2014 Soccer Training,Run,"",3434,4.07,,false,,activities/133781099.fit.gz,77.0,,3434.0,1434.0,4069.39990234375,8.300000190734863,,0.0,,1.2999999523162842,3.0999999046325684,0.0,0.004914729855954647,,,,,,,,,385.2452392578125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
122245119,"Mar 20, 2014, 2:17:28 AM","20/03/2014 South Brisbane, QLD, Australia",Run,"",2090,6.51,,false,,activities/133830849.fit.gz,79.0,,2090.0,2090.0,6511.7998046875,4.599999904632568,,62.720001220703125,,1.100000023841858,27.600000381469727,0.0,-0.003071350045502186,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
125494909,"Mar 31, 2014, 1:59:09 AM","31/03/2014 South Brisbane, QLD, Australia",Run,New wheels in action,1089,3.60,,false,,activities/137411079.fit.gz,79.0,,1089.0,1089.0,3602.0,4.199999809265137,,48.86000061035156,,3.0,25.799999237060547,0.0,-0.03609110042452812,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,329317.0,,,,,,
125495269,"Mar 28, 2014, 12:30:00 AM",First run back after being sick,Run,,630,2.00,,false,,,79.0,,630.0,630.0,2000.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
125794958,"Apr 1, 2014, 2:02:35 AM","01/04/2014 South Brisbane, QLD, Australia",Run,"",3694,11.08,,false,,activities/137740259.fit.gz,77.0,,3694.0,3643.0,11083.2001953125,5.300000190734863,,99.41999816894531,,0.8999999761581421,39.599998474121094,0.0,-0.010827199555933475,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
126117869,"Apr 2, 2014, 2:02:40 AM","02/04/2014 South Brisbane, QLD, Australia",Run,"",1103,3.59,,false,,activities/138087663.fit.gz,79.0,,1103.0,1103.0,3591.0,5.599999904632568,,48.959999084472656,,3.0,24.200000762939453,0.0,-0.022277899086475372,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,329317.0,,,,,,
126440020,"Apr 3, 2014, 1:58:06 AM","03/04/2014 South Brisbane, QLD, Australia",Run,"",3407,10.63,,false,,activities/138434552.fit.gz,77.0,,3407.0,3366.0,10632.0,5.300000190734863,,99.22000122070312,,1.2999999523162842,40.70000076293945,0.0,-0.007524449843913317,,,,,,,,,1035.4033203125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
127759555,"Apr 7, 2014, 7:30:00 AM",Travel Treadmill Run,Run,"",1655,5.00,,false,,,79.0,,1655.0,1655.0,5000.0,,,,,,,0.0,0.0,,,,,,,,,485.32861328125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,243438.0,,,,,,
128061031,"Apr 8, 2014, 8:00:00 AM",Treadmill - 5km rolling hills,Run,"",1500,5.00,,false,,,79.0,,1500.0,1500.0,5000.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,243438.0,,,,,,
128707512,"Apr 10, 2014, 8:00:00 AM",Treadmill - 5km rolling hills with 5 min cool down,Run,"",1500,5.00,,false,,,79.0,,1500.0,1500.0,5000.0,,,,,,,0.0,0.0,,,,,,,,,485.32861328125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,243438.0,,,,,,
129803528,"Apr 10, 2014, 2:15:00 PM",Match Day - 90min Football,Run,"",5400,7.00,,false,,,77.0,,5400.0,5400.0,7000.0,,,,,,,0.0,0.0,,,,,,,,,662.258544921875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
130082377,"Apr 14, 2014, 2:02:10 AM","LSD Run, windy and wet",Run,"",3476,10.66,,false,,activities/142374263.fit.gz,77.0,,3476.0,3476.0,10665.400390625,6.0,,84.0,,1.5,40.5,0.0,-0.00843849964439869,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
130329250,"Apr 14, 2014, 9:04:06 AM",Soccer Training - Light session,Run,"",5912,6.55,,false,,activities/142641555.fit.gz,77.0,,5912.0,2582.0,6549.60009765625,6.900000095367432,,0.0,,1.2999999523162842,3.0,0.0,0.009160869754850864,,,,,,,,,620.205078125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,256009.0,,,,,,
130386637,"Apr 15, 2014, 2:02:14 AM",Easy 5km River Loop,Run,Tight calves and Hamstring,1768,5.34,,false,,activities/142702851.fit.gz,79.0,,1768.0,1768.0,5347.60009765625,6.5,,18.719999313354492,,2.299999952316284,22.100000381469727,0.0,-0.11593999713659286,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,274150.0,,,,,,
